sku_id,week_start,units_sold,forecast_weekly_demand,on_hand_units,reorder_point,safety_stock,on_order_units,sku_name,category,subcategory,brand,cost_price,inventory_data_available,inventory_position,forecast_horizon_demand,weeks_of_cover,lead_time_demand,projected_inventory_4w,risk,recommended_action,stockout_exposure,excess_inventory_value
SKU04492,2025-12-29,3.0,13.506030752593636,24.0,70.0,34.0,0.0,PurePlus Spices & Seasoning Medium,Grocery,Spices & Seasoning,PurePlus,131.44,1,24.0,54.024123010374545,1.7769839592132686,13.506030752593636,-30.024123010374545,WATCH,Review replenishment plan,0.0,0.0
SKU04493,2025-12-29,3.0,7.0014255682112605,510.0,305.0,108.0,0.0,SparkleClean Writing Instruments Family Pack,Stationery & Office,Writing Instruments,SparkleClean,33.17,1,510.0,28.005702272845042,72.84230833154396,7.0014255682112605,481.99429772715496,OVERSTOCK,Reduce / defer replenishment,0.0,15987.750855609731
SKU04494,2025-12-29,6.0,10.624456825748558,379.0,220.0,86.0,0.0,PurePlus Pulses & Lentils Large,Grocery,Pulses & Lentils,PurePlus,60.36,1,379.0,42.49782730299423,35.67241189041183,10.624456825748558,336.5021726970058,OVERSTOCK,Reduce / defer replenishment,0.0,20311.27114399127
SKU04495,2025-12-29,13.0,10.390588794520227,488.0,261.0,118.0,0.0,SunriseFoods Cooking Oil Pack of 12,Grocery,Cooking Oil,SunriseFoods,208.11,1,488.0,41.56235517808091,46.96557718243655,10.390588794520227,446.4376448219191,OVERSTOCK,Reduce / defer replenishment,0.0,92908.13826388959
SKU04496,2025-12-29,4.0,7.582986312789948,,,,0.0,SoftTouch Bath & Body 2L,Personal Care,Bath & Body,SoftTouch,169.76,0,0.0,30.33194525115979,0.0,7.582986312789948,-30.33194525115979,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU04497,2025-12-29,9.0,14.624968513954633,4.0,80.0,22.0,0.0,CityFresh Batteries Pack of 12,Electronics & Accessories,Batteries,CityFresh,1318.0,1,4.0,58.49987405581853,0.2735048623307011,14.624968513954633,-54.49987405581853,STOCKOUT RISK,Expedite replenishment,71830.83400556882,0.0
SKU04498,2025-12-29,3.0,14.072071815798303,342.0,192.0,68.0,0.0,SmartBuy Spices & Seasoning 500ml,Grocery,Spices & Seasoning,SmartBuy,192.59,1,342.0,56.28828726319321,24.30345754887682,14.072071815798303,285.7117127368068,OVERSTOCK,Reduce / defer replenishment,0.0,55025.21875598162
SKU04499,2025-12-29,8.0,7.0708402927904475,5445.0,1376.0,434.0,0.0,BasicNeeds Yogurt 500g,Dairy & Bakery,Yogurt,BasicNeeds,176.59,1,5445.0,28.28336117116179,770.064062336667,7.0708402927904475,5416.716638828838,OVERSTOCK,Reduce / defer replenishment,0.0,956537.9912507845
SKU04500,2025-12-29,0.0,9.813536066022275,214.0,154.0,60.0,0.0,SparkleClean Butter & Ghee 250ml,Dairy & Bakery,Butter & Ghee,SparkleClean,100.54,1,214.0,39.2541442640891,21.806614716680887,9.813536066022275,174.7458557359109,OVERSTOCK,Reduce / defer replenishment,0.0,17568.948335688485
SKU04501,2025-12-29,2.0,7.431820502643862,198.0,142.0,39.0,0.0,ValueChoice Hair Care 1L,Personal Care,Hair Care,ValueChoice,212.34,1,198.0,29.727282010575447,26.642193514975467,7.431820502643862,168.27271798942456,OVERSTOCK,Reduce / defer replenishment,0.0,35731.02893787441
SKU04502,2025-12-29,13.0,22.076682510633894,65.0,71.0,25.0,0.0,CleanWave Writing Instruments 100g,Stationery & Office,Writing Instruments,CleanWave,29.22,1,65.0,88.30673004253558,2.9442829541390925,22.076682510633894,-23.306730042535577,WATCH,Review replenishment plan,0.0,0.0
SKU04503,2025-12-29,2.0,7.22786885827327,375.0,175.0,71.0,0.0,UrbanBite Yogurt Medium,Dairy & Bakery,Yogurt,UrbanBite,110.23,1,375.0,28.91147543309308,51.8825129997706,7.22786885827327,346.0885245669069,OVERSTOCK,Reduce / defer replenishment,0.0,38149.33806301015
SKU04504,2025-12-29,3.0,5.693717745329792,3152.0,867.0,277.0,0.0,CityFresh Chips & Crisps Large,Snacks & Confectionery,Chips & Crisps,CityFresh,121.81,1,3152.0,22.774870981319168,553.5925981904165,5.693717745329792,3129.225129018681,OVERSTOCK,Reduce / defer replenishment,0.0,381170.9129657655
SKU04505,2025-12-29,0.0,5.412586805136489,8730.0,1886.0,699.0,0.0,SoftTouch Energy Drinks 500ml,Beverages,Energy Drinks,SoftTouch,80.84,1,8730.0,21.650347220545957,1612.9071577596353,5.412586805136489,8708.349652779454,OVERSTOCK,Reduce / defer replenishment,0.0,703982.9859306911
SKU04506,2025-12-29,6.0,10.982924888334129,595.0,408.0,155.0,0.0,PrimeCare Chocolates 1L,Snacks & Confectionery,Chocolates,PrimeCare,48.97,1,595.0,43.931699553336514,54.175004022106954,10.982924888334129,551.0683004466634,OVERSTOCK,Reduce / defer replenishment,0.0,26985.814672873108
SKU04507,2025-12-29,7.0,20.74725920217691,78.0,52.0,19.0,0.0,UrbanBite Energy Drinks Medium,Beverages,Energy Drinks,UrbanBite,94.04,1,78.0,82.98903680870764,3.7595327286322155,20.74725920217691,-4.989036808707638,HEALTHY,Maintain current inventory,0.0,0.0
SKU04508,2025-12-29,96.0,144.32885528333986,0.0,1154.0,381.0,0.0,FreshFarm Ready Meals 500ml,Frozen Foods,Ready Meals,FreshFarm,236.38,1,0.0,577.3154211333595,0.0,144.32885528333986,-577.3154211333595,STOCKOUT RISK,Expedite replenishment,136465.8192475035,0.0
SKU04509,2025-12-29,3.0,9.832079561304829,258.0,258.0,81.0,0.0,QuickBite Air Fresheners Pack of 12,Home Care,Air Fresheners,QuickBite,179.76,1,258.0,39.328318245219315,26.24063387519623,9.832079561304829,218.67168175478068,OVERSTOCK,Reduce / defer replenishment,0.0,39308.42151223937
SKU04510,2025-12-29,11.0,8.92396878197981,224.0,109.0,40.0,0.0,PrimeCare Pest Control 1L,Home Care,Pest Control,PrimeCare,301.13,1,224.0,35.69587512791924,25.10093944437857,8.92396878197981,188.30412487208076,OVERSTOCK,Reduce / defer replenishment,0.0,56704.02112272968
SKU04511,2025-12-29,0.0,9.648486710547525,501.0,277.0,103.0,0.0,EliteHome Men's Wear 2kg,Apparel & Footwear,Men's Wear,EliteHome,1017.56,1,501.0,38.5939468421901,51.92524123522057,9.648486710547525,462.4060531578099,OVERSTOCK,Reduce / defer replenishment,0.0,470525.903451261
SKU04512,2025-12-29,2.0,8.829829886175347,153.0,102.0,41.0,0.0,CrispKing Ice Cream Small,Frozen Foods,Ice Cream,CrispKing,278.89,1,153.0,35.319319544701386,17.327627142573657,8.829829886175347,117.68068045529861,OVERSTOCK,Reduce / defer replenishment,0.0,32819.964972178226
SKU04513,2025-12-29,10.0,16.305723668317356,207.0,203.0,86.0,0.0,DailyBest Soft Drinks 500g,Beverages,Soft Drinks,DailyBest,94.35,1,207.0,65.22289467326942,12.69492873856368,16.305723668317356,141.77710532673058,OVERSTOCK,Reduce / defer replenishment,0.0,13376.669887577029
SKU04514,2025-12-29,3.0,7.9288399083535,,,,0.0,FamilyChoice Hair Care 1kg,Personal Care,Hair Care,FamilyChoice,527.86,0,0.0,31.715359633414,0.0,7.9288399083535,-31.715359633414,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU04515,2025-12-29,17.0,33.75880528162423,208.0,188.0,76.0,0.0,PrimeCare Milk Pack of 12,Dairy & Bakery,Milk,PrimeCare,152.52,1,208.0,135.0352211264969,6.161355482364172,33.75880528162423,72.96477887350309,HEALTHY,Maintain current inventory,0.0,0.0
SKU04516,2025-12-29,4.0,9.489290456207447,721.0,404.0,151.0,0.0,CleanWave Kids Wear Pack of 12,Apparel & Footwear,Kids Wear,CleanWave,1193.17,1,721.0,37.95716182482979,75.98039108691796,9.489290456207447,683.0428381751702,OVERSTOCK,Reduce / defer replenishment,0.0,814986.223225468
SKU04517,2025-12-29,1.0,8.368743885829302,33.0,54.0,14.0,0.0,FreshFarm Bread Family Pack,Dairy & Bakery,Bread,FreshFarm,139.12,1,33.0,33.47497554331721,3.943244105710837,8.368743885829302,-0.4749755433172069,WATCH,Review replenishment plan,0.0,0.0
SKU04518,2025-12-29,15.0,12.164766078589595,349.0,190.0,68.0,0.0,QuickBite Coffee Pack of 12,Beverages,Coffee,QuickBite,108.98,1,349.0,48.65906431435838,28.689413158075595,12.164766078589595,300.3409356856416,OVERSTOCK,Reduce / defer replenishment,0.0,32731.155171021226
SKU04519,2025-12-29,10.0,14.239696954164673,272.0,212.0,50.0,0.0,ValueChoice Mobile Accessories 100g,Electronics & Accessories,Mobile Accessories,ValueChoice,947.15,1,272.0,56.95878781665869,19.101530101063588,14.239696954164673,215.04121218334132,OVERSTOCK,Reduce / defer replenishment,0.0,203676.2841194517
SKU04520,2025-12-29,4.0,11.358795643874515,37.0,29.0,7.0,0.0,SoftTouch Dishwashing Medium,Home Care,Dishwashing,SoftTouch,166.47,1,37.0,45.43518257549806,3.2573875928433553,11.358795643874515,-8.435182575498061,HEALTHY,Maintain current inventory,0.0,0.0
SKU04521,2025-12-29,2.0,9.264624955670662,479.0,389.0,145.0,0.0,SmartBuy Coffee 500ml,Beverages,Coffee,SmartBuy,33.6,1,479.0,37.05849982268265,51.702038915975244,9.264624955670662,441.9415001773174,OVERSTOCK,Reduce / defer replenishment,0.0,14849.234405957865
SKU04522,2025-12-29,9.0,14.927852815922725,470.0,215.0,94.0,0.0,SmartBuy Small Appliances 100g,Electronics & Accessories,Small Appliances,SmartBuy,546.11,1,470.0,59.7114112636909,31.48476916242614,14.927852815922725,410.2885887363091,OVERSTOCK,Reduce / defer replenishment,0.0,224062.70119478577
SKU04523,2025-12-29,2.0,9.55643947166102,447.0,196.0,70.0,0.0,HomeStyle Candy 2L,Snacks & Confectionery,Candy,HomeStyle,107.41,1,447.0,38.22575788664408,46.7747429704911,9.55643947166102,408.7742421133559,OVERSTOCK,Reduce / defer replenishment,0.0,43906.44134539556
SKU04524,2025-12-29,5.0,10.100675682676119,5.0,74.0,35.0,0.0,QuickBite Cookware 500g,Home & Kitchen,Cookware,QuickBite,1147.23,1,5.0,40.402702730704476,0.4950163887130447,10.100675682676119,-35.402702730704476,STOCKOUT RISK,Expedite replenishment,40615.042653746095,0.0
SKU04525,2025-12-29,1.0,9.583384845970015,215.0,149.0,41.0,0.0,CityFresh Women's Wear 500ml,Apparel & Footwear,Women's Wear,CityFresh,1167.1,1,215.0,38.33353938388006,22.434662017190238,9.583384845970015,176.66646061611993,OVERSTOCK,Reduce / defer replenishment,0.0,206187.42618507356
SKU04526,2025-12-29,2.0,6.185101164657482,7995.0,1797.0,619.0,0.0,SunriseFoods Skin Care 1L,Personal Care,Skin Care,SunriseFoods,206.93,1,7995.0,24.740404658629927,1292.6223496043249,6.185101164657482,7970.25959534137,OVERSTOCK,Reduce / defer replenishment,0.0,1649285.8180639897
SKU04527,2025-12-29,7.0,7.938231155990202,345.0,295.0,104.0,0.0,NovaFresh Ready Meals 250g,Frozen Foods,Ready Meals,NovaFresh,708.53,1,345.0,31.75292462396081,43.46056359667259,7.938231155990202,313.2470753760392,OVERSTOCK,Reduce / defer replenishment,0.0,221944.95031618507
SKU04528,2025-12-29,3.0,9.572642347817354,77.0,87.0,26.0,0.0,GreenValley Frozen Vegetables Medium,Frozen Foods,Frozen Vegetables,GreenValley,244.19,1,77.0,38.290569391269415,8.04375607091982,9.572642347817354,38.709430608730585,WATCH,Review replenishment plan,0.0,0.0
SKU04529,2025-12-29,5.0,7.706263822373062,,,,0.0,PureLife OTC Medicine 1L,Health & Wellness,OTC Medicine,PureLife,843.03,0,0.0,30.825055289492248,0.0,7.706263822373062,-30.825055289492248,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU04530,2025-12-29,8.0,8.209809009286449,296.0,147.0,40.0,0.0,SmartBuy Rice & Grains Family Pack,Grocery,Rice & Grains,SmartBuy,153.61,1,296.0,32.839236037145795,36.054431919814746,8.209809009286449,263.1607639628542,OVERSTOCK,Reduce / defer replenishment,0.0,40424.12495233404
SKU04531,2025-12-29,10.0,32.53331395758028,12.0,25.0,5.0,0.0,GreenValley Milk 500ml,Dairy & Bakery,Milk,GreenValley,61.66,1,12.0,130.13325583032113,0.3688526786925742,32.53331395758028,-118.13325583032113,STOCKOUT RISK,Expedite replenishment,7284.096554497601,0.0
SKU04532,2025-12-29,5.0,6.977051388572534,7767.0,1762.0,585.0,0.0,ValueChoice Candy 2L,Snacks & Confectionery,Candy,ValueChoice,66.09,1,7767.0,27.908205554290134,1113.2209822506532,6.977051388572534,7739.09179444571,OVERSTOCK,Reduce / defer replenishment,0.0,511476.576694917
SKU04533,2025-12-29,6.0,8.634943601713628,165.0,186.0,53.0,0.0,SunriseFoods Batteries Medium,Electronics & Accessories,Batteries,SunriseFoods,1288.05,1,165.0,34.53977440685451,19.10840505863354,8.634943601713628,130.46022559314548,WATCH,Review replenishment plan,0.0,0.0
SKU04534,2025-12-29,9.0,10.524712612663084,,,,0.0,FreshFarm Cooking Oil 1kg,Grocery,Cooking Oil,FreshFarm,70.51,0,0.0,42.098850450652336,0.0,10.524712612663084,-42.098850450652336,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU04535,2025-12-29,4.0,7.030088704424706,142.0,106.0,35.0,0.0,NutriPlus Ice Cream Large,Frozen Foods,Ice Cream,NutriPlus,249.53,1,142.0,28.120354817698825,20.19889164565247,7.030088704424706,113.87964518230118,OVERSTOCK,Reduce / defer replenishment,0.0,28416.387862339612
SKU04536,2025-12-29,13.0,23.637997904859652,6.0,29.0,10.0,0.0,FamilyChoice Mobile Accessories 500g,Electronics & Accessories,Mobile Accessories,FamilyChoice,1127.82,1,6.0,94.55199161943861,0.2538286035961819,23.637997904859652,-88.55199161943861,STOCKOUT RISK,Expedite replenishment,99870.70718823525,0.0
SKU04537,2025-12-29,22.0,32.143402699026616,,,,0.0,GoldenHarvest Office Supplies Family Pack,Stationery & Office,Office Supplies,GoldenHarvest,58.93,0,0.0,128.57361079610646,0.0,32.143402699026616,-128.57361079610646,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU04538,2025-12-29,30.0,54.73646225924485,233.0,144.0,41.0,0.0,PurePlus Butter & Ghee Pack of 6,Dairy & Bakery,Butter & Ghee,PurePlus,151.52,1,233.0,218.9458490369794,4.256760308995799,54.73646225924485,14.05415096302059,HEALTHY,Maintain current inventory,0.0,0.0
SKU04539,2025-12-29,3.0,15.049108731199366,229.0,150.0,54.0,0.0,CleanWave Pulses & Lentils 1L,Grocery,Pulses & Lentils,CleanWave,142.19,1,229.0,60.196434924797465,15.216847993479108,15.049108731199366,168.80356507520253,OVERSTOCK,Reduce / defer replenishment,0.0,24002.178918043046
SKU04540,2025-12-29,4.0,9.715469284338049,497.0,231.0,72.0,0.0,ZestyCo Batteries 1kg,Electronics & Accessories,Batteries,ZestyCo,1457.18,1,497.0,38.861877137352195,51.15553201338359,9.715469284338049,458.13812286264783,OVERSTOCK,Reduce / defer replenishment,0.0,667589.7098729932
SKU04541,2025-12-29,2.0,9.152393232140597,133.0,80.0,24.0,0.0,SparkleClean Rice & Grains 2L,Grocery,Rice & Grains,SparkleClean,63.57,1,133.0,36.609572928562386,14.531718275930487,9.152393232140597,96.39042707143761,OVERSTOCK,Reduce / defer replenishment,0.0,6127.539448931289
SKU04542,2025-12-29,5.0,8.349025787614304,361.0,198.0,75.0,0.0,ValueChoice Pulses & Lentils 2L,Grocery,Pulses & Lentils,ValueChoice,69.48,1,361.0,33.396103150457215,43.2385776716057,8.349025787614304,327.60389684954276,OVERSTOCK,Reduce / defer replenishment,0.0,22761.91875310623
SKU04543,2025-12-29,4.0,6.097966497006159,806.0,462.0,170.0,0.0,NovaFresh Writing Instruments Family Pack,Stationery & Office,Writing Instruments,NovaFresh,42.97,1,806.0,24.391865988024637,132.17520962040567,6.097966497006159,781.6081340119754,OVERSTOCK,Reduce / defer replenishment,0.0,33585.70151849458
SKU04544,2025-12-29,8.0,14.45535980579384,297.0,204.0,80.0,0.0,CleanWave Cookware Medium,Home & Kitchen,Cookware,CleanWave,266.25,1,297.0,57.82143922317536,20.54601227435098,14.45535980579384,239.17856077682464,OVERSTOCK,Reduce / defer replenishment,0.0,63681.29180682956
SKU04545,2025-12-29,2.0,7.295529949421024,,,,0.0,TrueTaste Mobile Accessories 1L,Electronics & Accessories,Mobile Accessories,TrueTaste,535.34,0,0.0,29.182119797684095,0.0,7.295529949421024,-29.182119797684095,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU04546,2025-12-29,6.0,10.034811985978395,186.0,67.0,23.0,0.0,SunriseFoods Storage & Containers 250ml,Home & Kitchen,Storage & Containers,SunriseFoods,1376.72,1,186.0,40.13924794391358,18.535474332742567,10.034811985978395,145.86075205608643,OVERSTOCK,Reduce / defer replenishment,0.0,200809.4145706553
SKU04547,2025-12-29,6.0,37.5013908028419,,,,0.0,ValueChoice Cooking Oil 250ml,Grocery,Cooking Oil,ValueChoice,261.43,0,0.0,150.0055632113676,0.0,37.5013908028419,-150.0055632113676,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU04548,2025-12-29,9.0,21.757783583698487,3.0,41.0,10.0,0.0,GoldenHarvest Soft Drinks 250ml,Beverages,Soft Drinks,GoldenHarvest,79.17,1,3.0,87.03113433479395,0.13788169132483147,21.757783583698487,-84.03113433479395,STOCKOUT RISK,Expedite replenishment,6652.744905285637,0.0
SKU04549,2025-12-29,7.0,10.846003182950037,42.0,24.0,9.0,0.0,ZestyCo Eggs 100g,Dairy & Bakery,Eggs,ZestyCo,73.67,1,42.0,43.38401273180015,3.8723942167031793,10.846003182950037,-1.3840127318001478,HEALTHY,Maintain current inventory,0.0,0.0
SKU04550,2025-12-29,16.0,20.23496544518035,21.0,126.0,32.0,0.0,GreenValley Spices & Seasoning 100g,Grocery,Spices & Seasoning,GreenValley,120.35,1,21.0,80.9398617807214,1.037807554299623,20.23496544518035,-59.9398617807214,WATCH,Review replenishment plan,0.0,0.0
SKU04551,2025-12-29,83.0,130.50128738777357,93.0,1602.0,574.0,0.0,DailyBest Cookware Small,Home & Kitchen,Cookware,DailyBest,1452.98,1,93.0,522.0051495510943,0.7126366479715893,130.50128738777357,-429.0051495510943,STOCKOUT RISK,Expedite replenishment,623335.902194749,0.0
SKU04552,2025-12-29,7.0,7.506171568817687,308.0,136.0,44.0,0.0,PurePlus Pulses & Lentils 1kg,Grocery,Pulses & Lentils,PurePlus,128.15,1,308.0,30.02468627527075,41.03290168312976,7.506171568817687,277.97531372472923,OVERSTOCK,Reduce / defer replenishment,0.0,35622.536453824054
SKU04553,2025-12-29,10.0,6.645988248351954,243.0,186.0,82.0,0.0,NutriPlus Frozen Meat 500ml,Frozen Foods,Frozen Meat,NutriPlus,210.68,1,243.0,26.583952993407816,36.56341102623198,6.645988248351954,216.41604700659218,OVERSTOCK,Reduce / defer replenishment,0.0,45594.53278334884
SKU04554,2025-12-29,0.0,7.230830967601778,8198.0,1774.0,652.0,0.0,UrbanBite Home Decor Pack of 12,Home & Kitchen,Home Decor,UrbanBite,1393.38,1,8198.0,28.923323870407113,1133.7562773534173,7.230830967601778,8169.076676129593,OVERSTOCK,Reduce / defer replenishment,0.0,11382628.058985453
SKU04555,2025-12-29,10.0,7.059514806256201,35.0,58.0,14.0,0.0,EliteHome Mobile Accessories Pack of 6,Electronics & Accessories,Mobile Accessories,EliteHome,2475.12,1,35.0,28.238059225024806,4.957847806903486,7.059514806256201,6.761940774975194,WATCH,Review replenishment plan,0.0,0.0
SKU04556,2025-12-29,9.0,17.028632761491817,225.0,146.0,63.0,0.0,NatureBlend Candy 250ml,Snacks & Confectionery,Candy,NatureBlend,36.13,1,225.0,68.11453104596727,13.213039658052297,17.028632761491817,156.88546895403272,OVERSTOCK,Reduce / defer replenishment,0.0,5668.271993309202
SKU04557,2025-12-29,9.0,6.965780791630966,166.0,100.0,30.0,0.0,PureLife Dishwashing Small,Home Care,Dishwashing,PureLife,201.35,1,166.0,27.863123166523863,23.83078149680516,6.965780791630966,138.13687683347615,OVERSTOCK,Reduce / defer replenishment,0.0,27813.860150420423
SKU04558,2025-12-29,1.0,6.776483710172421,97.0,45.0,15.0,0.0,EliteHome Frozen Vegetables 500g,Frozen Foods,Frozen Vegetables,EliteHome,556.55,1,97.0,27.105934840689685,14.314208393121325,6.776483710172421,69.89406515931032,OVERSTOCK,Reduce / defer replenishment,0.0,38899.54196441415
SKU04559,2025-12-29,4.0,14.119809807034498,70.0,32.0,7.0,0.0,GreenValley Footwear 1L,Apparel & Footwear,Footwear,GreenValley,1495.35,1,70.0,56.47923922813799,4.957573859466999,14.119809807034498,13.520760771862008,HEALTHY,Maintain current inventory,0.0,0.0
SKU04560,2025-12-29,21.0,34.15439688191458,718.0,406.0,157.0,0.0,SunriseFoods Laundry 250g,Home Care,Laundry,SunriseFoods,182.99,1,718.0,136.61758752765832,21.0221835414753,34.15439688191458,581.3824124723417,OVERSTOCK,Reduce / defer replenishment,0.0,106387.1676583138
SKU04561,2025-12-29,4.0,5.267338662150931,5429.0,1199.0,366.0,0.0,FamilyChoice Milk 1L,Dairy & Bakery,Milk,FamilyChoice,113.51,1,5429.0,21.069354648603724,1030.6912747058975,5.267338662150931,5407.930645351396,OVERSTOCK,Reduce / defer replenishment,0.0,613854.207553837
SKU04562,2025-12-29,42.0,66.37768437342184,13.0,1214.0,434.0,0.0,SoftTouch Footwear 250g,Apparel & Footwear,Footwear,SoftTouch,1052.16,1,13.0,265.5107374936874,0.19584895319435555,66.37768437342184,-252.51073749368737,STOCKOUT RISK,Expedite replenishment,265681.6975613581,0.0
SKU04563,2025-12-29,9.0,11.490455073804062,412.0,197.0,67.0,0.0,BasicNeeds Storage & Containers Family Pack,Home & Kitchen,Storage & Containers,BasicNeeds,1507.85,1,412.0,45.96182029521625,35.85584707948404,11.490455073804062,366.0381797047838,OVERSTOCK,Reduce / defer replenishment,0.0,551930.6692678581
SKU04564,2025-12-29,1.0,10.864445135797304,437.0,302.0,139.0,0.0,SparkleClean Surface Cleaners Pack of 6,Home Care,Surface Cleaners,SparkleClean,50.36,1,437.0,43.457780543189216,40.22294691885617,10.864445135797304,393.5422194568108,OVERSTOCK,Reduce / defer replenishment,0.0,19818.786171844993
SKU04565,2025-12-29,8.0,13.36088358658072,34.0,50.0,11.0,0.0,FreshFarm Spices & Seasoning 1kg,Grocery,Spices & Seasoning,FreshFarm,346.99,1,34.0,53.44353434632288,2.5447418787593215,13.36088358658072,-19.443534346322878,WATCH,Review replenishment plan,0.0,0.0
SKU04566,2025-12-29,3.0,6.393605107215646,6999.0,1630.0,548.0,0.0,UrbanBite Ice Cream Pack of 6,Frozen Foods,Ice Cream,UrbanBite,148.39,1,6999.0,25.574420428862584,1094.6875640006483,6.393605107215646,6973.425579571138,OVERSTOCK,Reduce / defer replenishment,0.0,1034786.6217525611
SKU04567,2025-12-29,8.0,7.687275204770256,224.0,199.0,62.0,0.0,NovaFresh Storage & Containers 250ml,Home & Kitchen,Storage & Containers,NovaFresh,957.98,1,224.0,30.749100819081026,29.139063456580715,7.687275204770256,193.25089918091896,OVERSTOCK,Reduce / defer replenishment,0.0,185130.49639733674
SKU04568,2025-12-29,9.0,28.418342247286137,174.0,168.0,44.0,0.0,FreshFarm Notebooks 1L,Stationery & Office,Notebooks,FreshFarm,218.06,1,174.0,113.67336898914455,6.122806125913852,28.418342247286137,60.32663101085545,HEALTHY,Maintain current inventory,0.0,0.0
SKU04569,2025-12-29,4.0,6.930575830698264,210.0,75.0,36.0,0.0,ZestyCo Oral Care 500g,Personal Care,Oral Care,ZestyCo,417.44,1,210.0,27.722303322793056,30.300512559119095,6.930575830698264,182.27769667720693,OVERSTOCK,Reduce / defer replenishment,0.0,76090.00170093327
SKU04570,2025-12-29,20.0,20.82710846013677,342.0,245.0,75.0,0.0,QuickBite Juices 1L,Beverages,Juices,QuickBite,74.63,1,342.0,83.30843384054708,16.420906466905397,20.82710846013677,258.6915661594529,OVERSTOCK,Reduce / defer replenishment,0.0,19306.15158247997
SKU04571,2025-12-29,206.0,399.5156368163854,224.0,1538.0,497.0,0.0,EliteHome Ready Meals 250g,Frozen Foods,Ready Meals,EliteHome,532.19,1,224.0,1598.0625472655415,0.5606789305795028,399.5156368163854,-1374.0625472655415,STOCKOUT RISK,Expedite replenishment,731262.3470292486,0.0
SKU04572,2025-12-29,8.0,27.037707217193088,257.0,228.0,64.0,0.0,SunriseFoods Kids Wear 500g,Apparel & Footwear,Kids Wear,SunriseFoods,789.28,1,257.0,108.15082886877235,9.505243840963539,27.037707217193088,148.84917113122765,HEALTHY,Maintain current inventory,0.0,0.0
SKU04573,2025-12-29,12.0,9.835340366771087,70.0,189.0,66.0,0.0,SparkleClean Notebooks 2L,Stationery & Office,Notebooks,SparkleClean,181.29,1,70.0,39.34136146708435,7.117191412764579,9.835340366771087,30.658638532915653,WATCH,Review replenishment plan,0.0,0.0
SKU04574,2025-12-29,14.0,49.207189784270255,0.0,1115.0,352.0,0.0,HealthFirst Sugar & Salt 1L,Grocery,Sugar & Salt,HealthFirst,41.68,1,0.0,196.82875913708102,0.0,49.207189784270255,-196.82875913708102,STOCKOUT RISK,Expedite replenishment,8203.822680833537,0.0
SKU04575,2025-12-29,25.0,35.354856197328544,61.0,63.0,21.0,0.0,SparkleClean Cheese 2kg,Dairy & Bakery,Cheese,SparkleClean,47.28,1,61.0,141.41942478931418,1.7253641100825416,35.354856197328544,-80.41942478931418,WATCH,Review replenishment plan,0.0,0.0
SKU04576,2025-12-29,4.0,8.972684205389292,,,,0.0,FamilyChoice Dishwashing 100g,Home Care,Dishwashing,FamilyChoice,182.12,0,0.0,35.89073682155717,0.0,8.972684205389292,-35.89073682155717,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU04577,2025-12-29,6.0,5.889903245303226,78.0,36.0,16.0,0.0,CleanWave Energy Drinks 500ml,Beverages,Energy Drinks,CleanWave,142.29,1,78.0,23.559612981212904,13.24300192234896,5.889903245303226,54.44038701878709,OVERSTOCK,Reduce / defer replenishment,0.0,7746.322668903215
SKU04578,2025-12-29,5.0,7.2037236767318396,430.0,196.0,56.0,0.0,BasicNeeds Home Decor Large,Home & Kitchen,Home Decor,BasicNeeds,601.87,1,430.0,28.814894706927358,59.691351208945996,7.2037236767318396,401.18510529307264,OVERSTOCK,Reduce / defer replenishment,0.0,241461.27932274164
SKU04579,2025-12-29,0.0,8.51760368763601,45.0,56.0,14.0,0.0,PrimeCare Energy Drinks Pack of 12,Beverages,Energy Drinks,PrimeCare,55.47,1,45.0,34.07041475054404,5.283176072786897,8.51760368763601,10.929585249455961,WATCH,Review replenishment plan,0.0,0.0
SKU04580,2025-12-29,1.0,6.337176983522496,6674.0,1653.0,602.0,0.0,HomeStyle First Aid 100g,Health & Wellness,First Aid,HomeStyle,487.35,1,6674.0,25.348707934089983,1053.1503250348362,6.337176983522496,6648.65129206591,OVERSTOCK,Reduce / defer replenishment,0.0,3240220.2071883213
SKU04581,2025-12-29,9.0,20.750402985225314,381.0,194.0,71.0,0.0,UrbanBite Office Supplies Family Pack,Stationery & Office,Office Supplies,UrbanBite,74.12,1,381.0,83.00161194090126,18.361089192883593,20.750402985225314,297.9983880590987,OVERSTOCK,Reduce / defer replenishment,0.0,22087.640522940397
SKU04582,2025-12-29,4.0,8.573130299719057,164.0,133.0,61.0,0.0,DailyBest Mobile Accessories 500ml,Electronics & Accessories,Mobile Accessories,DailyBest,1542.41,1,164.0,34.29252119887623,19.129535451639445,8.573130299719057,129.70747880112378,OVERSTOCK,Reduce / defer replenishment,0.0,200062.11237764134
